tconst,adult,backdrop_path,id,title,original_language,original_title,overview,poster_path,media_type,genre_ids,popularity,release_date,video,vote_average,vote_count
tt0187775,FALSE,NA,311662,Carry on Christmas (or Carry On Stuffing),en,Carry on Christmas (or Carry On Stuffing),"Two unforeseen problems meant that many fans consider this the weakest Christmas special. Firstly, Talbot Rothwell became ill whilst writing the script, and was unable to finish it. Dave Freeman had to be brought in to complete the script, but the two men did not work together. As a result, the script does not flow as easily as the earlier offerings. Secondly, Charles Hawtrey pulled out of the special at short notice. Having taken third billing to Sid James and Terry Scott in the previous two shows, and knowing they would both be absent, Hawtrey demanded top billing. But Carry On producer Peter Rogers refused, giving top billing to Hattie Jacques instead. Hawtrey's role had hastily to be recast, and was split between Norman Rossington and Brian Oulton, both of whom had played cameo roles in several Carry On films. The special featured a collection of historical sketches, loosely linked around an 18th-century banquet.",/l4uWTYFilAUxVH9Ewdf3lsBo3EM.jpg,movie,35,1.664,1972-12-20,FALSE,6.7,3
tt0193430,FALSE,NA,457500,Holiday in Sarajevo,sh,Praznik u Sarajevu,"A group of thieves return from Western Europe to Sarajevo during Christmas and New Year holidays. Back home they meet some old friends, their families, their lovers, but they also have to ...",/nMhquQCgqqO7JwoeeCMI5BmCqdU.jpg,movie,18,1.4,1991-01-01,FALSE,6.3,3
tt0196565,FALSE,/3sfkpAbE8E69SQQxy9R6KoglFnb.jpg,450127,Mediterranean Holiday,de,Flying Clipper - Traumreise unter weißen Segeln,A 1962 West German documentary film directed by Hermann Leitner and Rudolf Nussgruber.,/e3dfJtzvnDpz9sAAkGjywPAKKMG.jpg,movie,99,3.713,1962-12-19,FALSE,9,2
tt0198321,FALSE,NA,1216001,"Bah, Humbug!: The Story of Charles Dickens' 'A Christmas Carol'",en,"Bah, Humbug!: The Story of Charles Dickens' 'A Christmas Carol'","An abridged dramatic reading of Charles Dickens' ""A Christmas Carol"", performed live at the Pierpont Morgan Library in New York, and based on Dickens's own adaptation for his dramatic readings.",NA,movie,,0.84,1994-12-25,FALSE,0,0
tt0214227,FALSE,NA,388842,The Last Day of School Before Christmas,it,L'ultimo giorno di scuola prima delle vacanze di Natale,Directed by Gian Vittorio Baldi,/rvH35RXVYprGKEyUUNCP2eLoEEp.jpg,movie,"18, 10752",1.4,1975-03-20,FALSE,0,0
tt0218066,FALSE,NA,469266,A Calcutta Christmas,en,A Calcutta Christmas,"A Calcutta Christmas (1998) is a film about a group of elderly Anglo-Indians living in a Home in Kolkata. I was moved to make this film after I visited and realised that many of the elderly residents felt a strong connection to Australia, yearning for their families who had emigrated there, even though they themselves would likely never visit. Theirs was a hidden world and yet still, some of them dreamed of Australia",/At933rQn4ImwF6JlYCnBExVqyxc.jpg,movie,,0.6,1998-01-01,FALSE,0,0
tt0220525,FALSE,NA,531614,A Hollywood Christmas,en,A Hollywood Christmas,A narrated retrospective of Christmas films from the the silent era to the mid-90's.,NA,movie,99,1.4,1996-12-01,FALSE,0,0
tt0220616,FALSE,/L7nlsKXRRFGGfml8sGm20MbEgX.jpg,292169,A Little Christmas Story,sv,En Liten julsaga,A little girl gets separated from her teddy bear and is inconsolable.,/etgjykG528dMjWOp5LMnITZJ1yE.jpg,movie,"10751, 18",0.806,1999-11-05,FALSE,5,3
tt0223467,FALSE,NA,1060800,Hoodoo McFiggin's Christmas,en,Hoodoo McFiggin's Christmas,"Based on the short story by Stephen Leacock, this is a satirical camera-animated story about Christmas expectations and the loss of innocence. Young Hoodoo has bought his parents cigars and a brooch for Christmas. As he opens his presents expectantly on Christmas morning, he keeps his hopes up until the end--will the next gift from Santa Claus be a pair of skates, a puppy dog, Noah's Ark, a sleigh or a drum...? When none of the gifts meets his expectations, he decides to do things differently next year.",/e37bvrHzdYn71mlS0X30tU9XxXI.jpg,movie,16,1.34,1995-01-01,FALSE,0,0
tt0228296,FALSE,NA,841153,"Feliz Christmas, Merry Navidad",es,"Feliz Christmas, Merry Navidad",,NA,movie,,0.6,1999-01-01,FALSE,5,1
tt0233828,FALSE,NA,128599,The Long Holiday,nl,De grote vakantie,"After the famous Dutch documentary filmmaker Johan van der Keuken is told that he has prostate cancer and only a few years left to live he decides to take an extended vacation while filming his journeys so the afterworld can learn about his experiences. He travels to Kathmandu where he meets buddhist monks and a healer woman who soon is trying to medicate him, to Burkina Faso and Mali onto the edge of the Sahara desert and other places. Everywhere he is collecting experiences that help make the rest of his life bearable.",/qq1ihObD1kWL92gVzxM7LmYqdAB.jpg,movie,99,0.6,2000-01-30,FALSE,6.6,5
tt0235846,FALSE,NA,811593,Unnikrishnante Adyathe Christmas,ml,ഉണ്ണികൃഷ്ണന്റെ ആദ്യത്തെ ക്രിസ്തുമസ്,"Sophia has an argument with her parents over her marriage and leaves the house. Her parents seek the help of her close friend, Unnikrishnan, in getting her back in the house.",NA,movie,18,2.26,1988-03-05,FALSE,0,0
tt0238063,FALSE,NA,287054,Barney's Night Before Christmas,en,Barney's Night Before Christmas,Barney and friends take a trip to the North Pole to meet Santa.,/u3ttOTPA93spQSI0xmsFKobirmI.jpg,movie,10751,1.989,1999-09-28,FALSE,7,2
tt0243375,FALSE,/vES3DBPNszXPNJEfzfmsmA73HM2.jpg,1035929,Lamb Chop's Special Chanukah,en,Lamb Chop's Special Chanukah,"Shari Lewis, Lamb Chop, and the gang discover the true meaning of Chanukah in this special holiday program. The story of the special holiday and all its traditions are celebrated with music and song along with Alan Thicke and Pat Morita.",/rsGPuEcnq1ydLvBVu2gPH7nOVCY.jpg,movie,"10751, 35",1.701,1995-12-17,FALSE,0,0
tt0244462,FALSE,NA,367443,A Christmas Story at the Vatican,en,A Christmas Story at the Vatican,Canadian Production.,NA,movie,,0.6,1991-12-12,FALSE,0,0
tt0245836,FALSE,/sBueuNmOmhrvBqHuK66OSKOEG0R.jpg,341997,Mannheim Steamroller - The Christmas Angel: A Story on Ice,en,Mannheim Steamroller - The Christmas Angel: A Story on Ice,"This tale of good versus evil takes place in a magical land where toys come to life and evil is transformed into good. What makes The Christmas Angel especially entertaining is the combination of graceful skating by such well-known talents as Dorothy Hamill and Elvis Stojko and the emotive music of Mannheim Steamroller. The story tells of an evil gargoyle named Gargon (Stojko) who steals the Christmas angel (Tonia Kwiatkowski) from atop a snowy village's Christmas tree, thereby preventing the arrival of Christmas. A young mother (Hamill), along with a host of toys-come-to-life, follows Gargon into the dark otherworld in an attempt to rescue the stolen angel. In the end, the angel is freed along with a host of lost souls and Christmas is saved. Unfortunately, this engaging 45-minute story is given a hokey framing sequence of Olivia Newton-John and Chip Davis posing as parents reading a Christmas story to their children.",/kbb8dxxHAxxMUdiZfSpJefinrEX.jpg,movie,"10751, 10770",1.557,1999-11-16,FALSE,0,0
tt0249991,FALSE,/uVOKH3jaLzVio1wgxaqcHyZM87D.jpg,376864,The Story of Christmas,fr,L'Histoire de Noël,"The story of the birth of Jesus, the anger of king Herod, the flight into Egypt and Herod's attempt at killing Jesus is seen through the eyes of a donkey and an ox who witness the birth and do what they can to protect the child.",/pxmVSA4G1BGTMR4TnOj1Km2KKOy.jpg,movie,"16, 10751",1.4,1994-01-10,FALSE,7,1
tt0250425,FALSE,/aHxOQES6VtnCiENdetVFN6uDYDr.jpg,57450,Holiday Heart,en,Holiday Heart,"After losing his police officer lover, Christian drag queen Holiday Heart meets 12-year-old Niki and her drug-addicted mother, Wanda. Heart finds relief from heartache and a renewed sense of purpose when he steps in as a father figure to Niki and welcomes the two women into his life. But when Wanda becomes romantically involved with her drug dealer, Silas, it may endanger Niki and threaten to destroy the makeshift family.",/qab1CcGejQPbDIcSRMLHMap5I6.jpg,movie,"18, 10770",8.38,2000-12-10,FALSE,6.5,16
tt0251021,FALSE,NA,18012,Christmas Unwrapped: The History of Christmas,en,Christmas Unwrapped: The History of Christmas,"Christmas abounds with traditions, from neighborhood carolers to lovingly decorated trees, but from where did all these rituals emerge? This enlightening program looks at the origins of the Western world's most popular Christmas traditions -- from the significance of December 25th and its relationship to winter solstice to the enchanting legend of Santa Claus and Prince Albert's 1841 unveiling of the Christmas tree.",/6hZVaS9W4IMNtk8C0Qo8vIBNnRr.jpg,movie,"99, 36",2.983,1997-12-01,FALSE,6.5,2
tt0261823,FALSE,/rodvppePDoM9TOuEM7GF8DKYZVk.jpg,402883,How to Marry a Billionaire: A Christmas Tale,en,How to Marry a Billionaire: A Christmas Tale,Three broke men try to become rich by finding rich women.,/bTTNvaTqkJNq7WTNjwRc5060U5y.jpg,movie,"35, 10770",3.179,2000-06-20,FALSE,3.4,7
tt0262815,FALSE,/vpq6T8qSA7KnELJXBnB0m4ziEfv.jpg,262719,Teletubbies and the Snow,en,Teletubbies and the Snow,,/tY7Qyck9EXUUjA028RMBY6QmCHw.jpg,movie,10751,1.4,2000-10-31,TRUE,1,1
tt0264483,FALSE,NA,444323,The Christmas Path,en,The Christmas Path,"An angel cast out by Santa Claus must restore a young boy's faith in order to regain his wings in this family holiday fantasy in the tradition of Miracle on 34th Street and starring Vincent Spano and Dee Wallace Stone. Jenny Banks (Stone) is a widow and single mother doing her best just to make ends meet and care for her young daughter Dora (Madylin Sweeton) and pre-teen son Cal (Shia LaBeouf). Unable to afford a pair of angel wings for Dora's role in the upcoming school play, Jenny helps her daughter pen a letter to Santa in hopes that the jolly man in red will provide a bit of assistance.",/vm5SU4DDef00gHmXaNCeMnenRDZ.jpg,movie,10751,2.85,1998-01-30,FALSE,2,2
tt0269331,FALSE,NA,590796,Holiday in Bombay,hi,Holiday in Bombay,Nath and Gautam plan a trip to Bombay with the sole intention to have fun.,/p2YHapVJ60xXQ4J8twQxTbvGCqf.jpg,movie,"35, 10749",0.871,1963-01-01,FALSE,0,0
tt0273603,FALSE,/alK7q1YU6MPANb2UtHKVanLfQ2R.jpg,237103,Father Christmas and the Missing Reindeer,en,Father Christmas and the Missing Reindeer,"On Christmas Eve, Father Christmas is all set to deliver his huge consignment of presents to the children of the world when he makes a terrible discovery - his reindeer are missing!",/4Q9Ia32bqOiyxvL40vy5CSpz5it.jpg,movie,"16, 14, 10751",1.4,1998-10-25,FALSE,0,0
tt0275225,FALSE,NA,44418,Benji's Very Own Christmas Story,en,Benji's Very Own Christmas Story,"While on a publicity tour in Switzerland, Benji, Cindy Smith, and Patsy Garrett convince Kris Kringle that his place on Christmas Eve is delivering presents to all ""his"" families all over the world.",/tkvTLGw0U7FIuofZCXWaGqogPwg.jpg,movie,"10770, 10751",3.791,1978-12-07,FALSE,4.1,8
tt0281344,FALSE,NA,847553,A Very Retail Christmas,en,A Very Retail Christmas,"North Pole elves meet an elf toy sales rep. Traditional toys developed here are being outdone by other global toy manufacturers, including Crandall Toys, one of the worst. They must expand their toy lines into new directions. The elves must retrain and succeed, or failure means they may need to be outsourced to other manufacturers. Can they survive?",/iqrtoUnBEnjvg0OeFiAAaVEsp0w.jpg,movie,10751,2.691,1990-12-24,FALSE,0,0
tt0281766,FALSE,NA,272246,The Dangerous Christmas of Red Riding Hood,en,The Dangerous Christmas of Red Riding Hood,"Everyone knows the story of Red Riding Hood. But every story has two sides and now the wolf has finally told his. This original musical comedy special, with songs by Jule Styne and Bob Merrill, first aired on November 28, 1965 on ABC.",/zdtioxupLZZLRM6YiAdNnK3WYr0.jpg,movie,"14, 10751, 10770",2.468,1965-11-28,FALSE,0,0
tt0283620,FALSE,NA,148097,Take Peace! A Corgi Cottage Christmas with Tasha Tudor,en,Take Peace! A Corgi Cottage Christmas with Tasha Tudor,"Rekindle the true spirit of Christmas with a visit to the magical world of Tasha Tudor. For over fifty years author/illustrator Tasha Tudor has delighted generations of child and their parents with her books, advent calendars, and Christmas cards. Now you can step into her storybook world and experience all the joys of a Corgi Cottage Christmas.  Hear Tasha read from 'A Night Before Christmas' and see her latest illustrations of this Christmas classic. Learn how to make a wreath, Christmas cookie ornaments, and a yuletide feast. Enjoy the beauty of winter in Vermont...and remember that time in your life when magic was real and anything seemed possible.",NA,movie,,0.6,1998-06-08,FALSE,0,0
tt0283851,FALSE,NA,554191,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper,en,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper,"In this episode, the sly sleuths are busy wrapping holiday gifts and learning carols when a call from the Three Wise Men sends them in search of The Spirit of Christmas! Now, it's up to the dynamic duo to use all their computer smarts and solve this holiday crime by Christmas time!",/5a5pDj74wa1TZ6G2HSK6hZzV1V5.jpg,movie,,1.264,1995-01-01,FALSE,6.4,5
tt0285192,FALSE,NA,165407,Holiday Affair,de,Holiday Affair,"A woman and her son make a trip to Morocco alone, as her husband has had an emergency. There she is attracted by a tour guide who begins a passionate affair. One night, returning to the hotel, is waiting her husband.",NA,movie,18,2.66,2001-05-31,FALSE,0,0
tt0289415,FALSE,/gwQlfZqsiEoFBrKVlYSK5grLsIh.jpg,77518,Recess Christmas: Miracle On Third Street,en,Recess Christmas: Miracle On Third Street,"Principal Prickly gets his car stuck in a snowbank and decides it has to be the Recess gang's fault, but the teachers look back and remember all the good times they've had with T.J. and the rest of the gang.",/PMkJzVcVyojiyOYIOuwz1ca2uH.jpg,movie,"16, 35, 10751",16.178,2001-11-06,FALSE,6.2,33
tt0295473,FALSE,/6tyfdMfmLvPDMto1pKdUtuzN1Ku.jpg,43557,Merry Christmas,it,Merry Christmas,"Four Italian men are suddenly involved in awkward situations, while they are spending the Christmas holiday, stuck in Amsterdam.",/jNK5WEGYYKXio2DFsGHNlpEo0sU.jpg,movie,35,11.058,2001-12-21,FALSE,5.5,259
tt0299947,FALSE,NA,769226,The Greatest Christmas Moments of All Time!,en,The Greatest Christmas Moments of All Time!,"Special look at memorable holiday moments from all-time favorite movies and television shows, showcasing nostalgic clips in categories such as ""Deck the Halls,"" ""All I Want For Christmas,"" ""Up on the Rooftop,"" and ""Spirit of Christmas.""",NA,movie,10770,1.4,1997-12-17,FALSE,0,0
tt0304555,FALSE,NA,736357,Playboy: Wet & Wild - Hot Holidays,en,Playboy: Wet & Wild - Hot Holidays,"Grab your travel bag and bead for excitement, as the world’s most beautiful women take you on the vacation of a lifetime. They’re wet, wild and on the move and making a splash as Playboy’s breathtaking Playmates show you erotic escapades from exotic destinations.  You’ll go skinny-dipping in a tranquil lagoon, take the plunge in a steamy shower of seduction, enjoy a flirty and fabulous fashion show in and out of vacation wear, and that’s just for starters. You’ll venture to an enchanted island off Bora Bora where a lovely marooned damsel awaits your rescue and passionate seduction. Next, three beauties working 9 to 5 take you on a Hawaiian getaway where you’ll discover the deeply provocative pleasures of the tropics, and surf’s up for a fun-loving trio as they catch a wave to sensual surrender. Then, a French frolic recalls the hey-day of 1940’s swing with dancing in the streets and a wet and wild celebration that bares all, and so much more.",/jbf0oDXjeOCFcQTCfjQD0KfUy5r.jpg,movie,,0.6,1995-01-01,TRUE,1,1
tt0314176,FALSE,/jL70Yzie5bciAS2rUYXYO45RyAY.jpg,258260,Holiday in Seoul,ko,홀리데이 인 서울,"A hotel bellboy having recently been dumped falls in love with a leg model who's a regular guest at the hotel' she and her lover meet regularly in room 901. One day, her lover gets killed in a hit-and-run accident. Also around this hotel is a telephone operator, whom wishes to waste her time. Her fixation is with a taxi ride. When she gets into a cab, she doesn't tell the driver where to go, and the driver doesn't ask. They just speed along the city at night.",/blWeJRMR3ms9FBK5xENlIqLm7ux.jpg,movie,10749,2.936,1997-03-21,FALSE,4.3,3
tt0321305,FALSE,/PYA7ePDZhCKknL9p6j6YH5hN17.jpg,322453,Assassini dei giorni di festa,it,Assassini dei giorni di festa,,/cM6uVmZAAmzB6khjqjnRyqZOBbh.jpg,movie,35,1.095,2002-04-17,FALSE,0,0
